106.702652,26.564964
106.696075,26.558804
106.694839,26.553745
106.695427,26.553944
106.696335,26.554705
106.694168,26.555782
106.691292,26.556025
106.69828,26.55607
106.6996,26.556011
106.694595,26.556372
106.695648,26.556471
106.692169,26.557161
106.700439,26.557539
106.697205,26.55784
106.693565,26.558161
106.694366,26.55817
106.690353,26.558273
106.701202,26.558306
106.692657,26.558594
106.69265,26.558805
106.690865,26.55913
106.70092,26.559326
106.696541,26.55979
106.695236,26.560293
106.701614,26.560228
106.691559,26.560322
106.69442,26.560474
106.693336,26.560705
106.693741,26.560301
106.694756,26.561029
106.693695,26.562241
106.697662,26.562733
106.694702,26.562977
106.698555,26.562943
106.699051,26.562885
106.697929,26.563354
106.694382,26.563412
106.696365,26.563459
106.703117,26.560335
106.707291,26.56221
106.700233,26.562561
106.701065,26.56251
106.707748,26.563152
106.70446,26.563688
106.706429,26.564613
106.697037,26.564732
106.702621,26.56444
106.705223,26.564795
106.707077,26.564909
106.703575,26.565403
106.699478,26.56575
106.705788,26.565548
106.705856,26.565969
106.705856,26.567114
106.701355,26.567822
106.70266,26.568241
106.70369,26.568224
106.703789,26.568684
106.699425,26.568665
106.699211,26.568399
106.69873,26.568689
106.699768,26.568666
106.701843,26.568781
106.700836,26.568995
106.70433,26.569342
106.704155,26.569176
106.70575,26.569212
106.704201,26.569809
106.702599,26.570129
106.762482,26.555475
106.761505,26.550703
106.760857,26.551056
106.759499,26.551472
106.763672,26.551409
106.7621,26.551708
106.763786,26.552147
106.765503,26.552305
106.766037,26.552284
106.765587,26.552387
106.758652,26.552595
106.766205,26.552624
106.766197,26.552876
106.766701,26.552988
106.765175,26.553324
106.757202,26.553534
106.766151,26.553537
106.758415,26.554455
106.76725,26.55464
106.767601,26.554678
106.764244,26.55563
106.767075,26.555605
106.75956,26.556187
106.759674,26.556269
106.759956,26.556139
106.759201,26.556416
106.767715,26.556465
106.757492,26.556505
106.766235,26.556684
106.766006,26.557987
106.761192,26.558277
106.766533,26.558416
106.765831,26.558859
106.763054,26.559191
106.761559,26.559315
106.760956,26.56016
