106.726761,26.568239
106.730247,26.565304
106.730667,26.566484
106.719467,26.563734
106.719109,26.558628
106.718788,26.559631
106.725204,26.561733
106.728516,26.557922
106.724869,26.558571
106.727272,26.558922
106.726051,26.559158
106.724258,26.559208
106.719826,26.559814
106.728485,26.559853
106.73037,26.559837
106.721779,26.560152
106.722801,26.56093
106.730957,26.561045
106.729691,26.561234
106.72876,26.561596
106.720093,26.561981
106.720901,26.562366
106.72464,26.562471
106.727959,26.562508
106.728683,26.562742
106.719925,26.562971
106.72934,26.56315
106.726913,26.563375
106.724892,26.563667
106.725998,26.563936
106.725998,26.563471
106.729698,26.564251
106.725342,26.56451
106.725876,26.564507
106.723679,26.564472
106.723854,26.56481
106.729004,26.56473
106.721832,26.564873
106.725082,26.565149
106.725311,26.564981
106.723991,26.565222
106.727638,26.565363
106.726814,26.565584
106.726868,26.565586
106.724228,26.565868
106.724274,26.565565
106.722168,26.565861
106.727104,26.565903
106.725273,26.566792
106.724602,26.566872
106.718575,26.560015
106.717484,26.560181
106.718552,26.560892
106.718277,26.561394
106.717743,26.561447
106.714073,26.562132
106.718964,26.56225
106.716339,26.562376
106.717918,26.562771
106.719475,26.562914
106.713676,26.563646
106.717316,26.564186
106.718826,26.564796
106.718155,26.564907
106.719826,26.564909
106.714104,26.565147
106.715042,26.565556
106.716965,26.565899
106.715279,26.566441
106.718529,26.566523
106.721519,26.566313
106.72123,26.566635
106.719368,26.568069
106.721252,26.568066
106.72171,26.568199
106.727997,26.566477
106.728302,26.566652
106.729942,26.566898
106.730843,26.568167
106.729698,26.568207
106.726791,26.568966
106.721474,26.569345
106.72377,26.570475
106.723366,26.570024
106.724419,26.57073
106.730255,26.571012
106.729904,26.571056
106.726479,26.571161
106.724876,26.571302
106.727699,26.572124
106.726112,26.572298
106.727013,26.572676
106.736504,26.540771
106.734879,26.536421
106.734756,26.536797
106.72876,26.53739
106.73085,26.532709
106.728859,26.533899
106.732544,26.534086
106.730873,26.534824
106.727638,26.535057
106.729881,26.535257
106.728981,26.535336
106.729179,26.535522
106.730797,26.535423
106.723305,26.535595
106.726654,26.535652
106.729523,26.535742
106.725754,26.535965
106.724106,26.536348
106.723885,26.535864
106.727242,26.536137
106.72361,26.536406
106.732834,26.536762
106.723587,26.537008
106.731438,26.537092
106.72493,26.537626
106.725632,26.537958
106.727005,26.53805
106.726723,26.537777
106.731636,26.538136
106.734047,26.538126
106.730362,26.538513
106.726746,26.538727
106.728294,26.53867
106.727943,26.538889
106.727211,26.538992
106.727249,26.538706
106.732368,26.539034
106.734131,26.539371
106.732201,26.539957
106.727005,26.540194
106.730804,26.540421
106.724808,26.54064
106.725883,26.541056
106.729408,26.541147
106.726624,26.541273
106.728859,26.541834
106.730095,26.54199
106.736343,26.536707
106.738594,26.538921
106.735664,26.539478
106.737846,26.539749
106.736595,26.539963
106.738815,26.540075
106.73793,26.540619
106.737015,26.540741
106.739029,26.540703
106.740211,26.540703
106.739822,26.540913
106.739655,26.540848
106.735977,26.541327
106.741524,26.541515
106.741272,26.541761
106.741272,26.541819
106.733955,26.542294
